"","RFID","Date","Weight","stationname"
"100","900 093000066981",2017-06-12 00:00:00,684,"Tremere"
"101","900 093000066981",2018-07-31 00:00:00,682,"Tremere"
"102","900 093000068514",2016-07-12 00:00:00,554,"Tremere"
"103","900 093000068514",2017-06-12 00:00:00,564,"Tremere"
"104","900 093000068514",2018-07-23 00:00:00,616,"Tremere"
"105","900 093000076729",2016-07-12 00:00:00,560,"Tremere"
"106","900 093000076729",2017-06-12 00:00:00,568,"Tremere"
"107","900 093000076729",2018-07-23 00:00:00,558,"Tremere"
"108","900 093000081249",2016-08-16 00:00:00,358,"Tremere"
"109","900 093000081249",2017-05-23 00:00:00,444,"Tremere"
"110","900 093000081249",2018-07-26 00:00:00,574,"Tremere"
"111","900 093000081356",2016-07-12 00:00:00,500,"Tremere"
"112","900 093000081356",2017-06-12 00:00:00,540,"Tremere"
"113","900 093000081356",2018-07-23 00:00:00,608,"Tremere"
"114","900 093000081513",2016-07-12 00:00:00,584,"Tremere"
"115","900 093000081513",2017-06-12 00:00:00,624,"Tremere"
"116","900 093000081513",2018-07-23 00:00:00,636,"Tremere"
"117","900 093000081720",2017-05-23 00:00:00,458,"Tremere"
"118","900 093000081720",2018-04-18 00:00:00,644,"Tremere"
"119","900 093000081720",2018-07-26 00:00:00,642,"Tremere"
"120","900 093000081758",2016-07-08 00:00:00,588,"Tremere"
"121","900 093000081758",2017-05-23 00:00:00,606,"Tremere"
"122","900 093000081758",2018-07-26 00:00:00,596,"Tremere"
"123","900 093000081814",2016-08-16 00:00:00,333,"Tremere"
"124","900 093000081814",2017-05-23 00:00:00,425,"Tremere"
"125","900 093000081814",2018-07-26 00:00:00,447,"Tremere"
"126","900 093000081901",2016-08-16 00:00:00,330,"Tremere"
"127","900 093000081901",2017-05-23 00:00:00,428,"Tremere"
"128","900 093000081901",2018-07-26 00:00:00,526,"Tremere"
"129","900 093000082935",2016-07-12 00:00:00,596,"Tremere"
"130","900 093000082935",2017-06-12 00:00:00,598,"Tremere"
"131","900 093000082935",2018-07-23 00:00:00,658,"Tremere"
"132","900 093000085073",2016-08-16 00:00:00,326,"Tremere"
"133","900 093000085073",2017-05-23 00:00:00,377,"Tremere"
"134","900 093000085073",2018-07-26 00:00:00,467,"Tremere"
"135","900 093000085114",2016-08-16 00:00:00,382,"Tremere"
"136","900 093000085114",2017-05-23 00:00:00,458,"Tremere"
"137","900 093000085114",2018-07-26 00:00:00,562,"Tremere"
"138","900 093000090584",2016-07-08 00:00:00,654,"Tremere"
"139","900 093000090584",2017-05-23 00:00:00,686,"Tremere"
"140","900 093000090584",2018-07-26 00:00:00,726,"Tremere"
"141","900 093000090615",2016-07-01 00:00:00,496,"Tremere"
"142","900 093000090615",2017-05-23 00:00:00,566,"Tremere"
"143","900 093000090615",2018-07-26 00:00:00,558,"Tremere"
"144","900 093000097685",2016-07-08 00:00:00,654,"Tremere"
"145","900 093000097685",2017-05-23 00:00:00,660,"Tremere"
