,RFID,Date,Weight,stationname
590,942 000029358328,02-03-19,198,Killara
591,942 000029358329,04-05-18,148,Killara
592,942 000029358331,02-03-19,175.5,Killara
593,942 000029358332,02-03-19,176,Killara
594,942 000029358337,08-03-19,182.5,Killara
595,942 000029358338,04-05-18,142,Killara
596,942 000029358343,04-05-18,119,Killara
597,942 000029358345,18-03-19,131,Killara
598,942 000029358347,11-04-19,154.5,Killara
599,942 000029358351,04-05-18,181,Killara
600,942 000029358359,11-04-19,169,Killara
601,942 000029358361,04-05-18,111,Killara
602,942 000029358363,04-05-18,179,Killara
603,942 000029358367,02-03-19,201,Killara
604,942 000029358370,04-05-18,196,Killara
605,942 000029358377,18-04-19,107,Killara
606,942 000029358378,18-03-19,101.5,Killara
607,942 000029358379,11-04-19,120.5,Killara
608,942 000029358382,02-03-19,139,Killara
609,942 000029358385,08-03-19,267,Killara
610,942 000029358387,04-05-18,155,Killara
611,942 000029358390,11-04-19,126,Killara
612,942 000029358393,18-03-19,122.5,Killara
613,942 000029358394,02-03-19,156.5,Killara
614,942 000029358399,04-05-18,191,Killara
615,942 000029358402,25-03-19,137,Killara
616,942 000029358405,11-04-19,126.5,Killara
617,942 000029358407,18-03-19,126,Killara
618,942 000029358410,18-03-19,136.5,Killara
619,942 000029358413,11-04-19,151,Killara
620,942 000029358418,18-03-19,115,Killara
621,942 000029358433,18-03-19,98,Killara
622,942 000029358434,25-03-19,128.5,Killara
623,942 000029358435,11-04-19,111,Killara
624,942 000029358441,04-05-18,154,Killara
625,942 000029358450,04-05-18,82,Killara
626,942 000029358465,25-03-19,100.5,Killara
627,942 000029358472,18-03-19,115,Killara
628,942 000029358475,18-03-19,117.5,Killara
629,942 000029358476,08-03-19,148,Killara
630,942 000029358491,02-03-19,204,Killara
631,942 000029358493,18-03-19,113,Killara
632,942 000029358496,08-03-19,226,Killara
633,942 000029358500,08-03-19,147,Killara
634,942 000029358505,08-03-19,232,Killara
635,942 000029358509,18-03-19,119.5,Killara
636,942 000029358510,18-03-19,145,Killara
637,942 000029358516,11-04-19,148.5,Killara
638,942 000029358529,18-03-19,115.5,Killara
639,942 000029358534,18-04-19,113.5,Killara
640,942 000029358545,04-05-18,152,Killara
641,942 000029358549,11-04-19,158.5,Killara
642,942 000029358550,18-03-19,131.5,Killara
643,942 000029358553,25-03-19,127.5,Killara
644,942 000029358555,04-05-18,118,Killara
645,942 000029358557,04-05-18,222,Killara
646,942 000029358559,18-03-19,120,Killara
647,942 000029358570,04-05-18,126,Killara
648,942 000029358574,11-04-19,108,Killara
649,942 000029358576,18-03-19,119.5,Killara
650,942 000029358578,18-03-19,121.5,Killara
651,942 000029358580,04-05-18,161,Killara
652,942 000029358581,02-03-19,145,Killara
653,942 000029358586,04-05-18,135,Killara
654,942 000029358599,18-03-19,104.5,Killara
655,942 000029358600,08-03-19,147.5,Killara
656,942 000029358602,08-03-19,134.5,Killara
657,942 000029358617,04-05-18,119,Killara
658,942 000029358618,04-05-18,144,Killara
659,942 000029358629,18-03-19,128,Killara
660,942 000029358630,18-03-19,121.5,Killara
661,942 000029358632,11-04-19,151,Killara
662,942 000029358633,04-05-18,180,Killara
663,942 000029358635,04-05-18,181,Killara
664,942 000029358640,02-03-19,87.5,Killara
665,942 000029358662,04-05-18,206,Killara
666,942 000029358681,11-04-19,152,Killara
667,942 000029358694,18-03-19,95,Killara
668,942 000029358708,18-03-19,138,Killara
669,942 000029358714,04-05-18,147,Killara
670,942 000029358726,11-04-19,125.5,Killara
671,942 000029358730,18-03-19,116,Killara
672,942 000029358735,04-05-18,199,Killara
673,942 000029358739,18-04-19,114.5,Killara
674,942 000029358744,18-03-19,102.5,Killara
675,942 000029358745,04-05-18,116,Killara
