"","RFID","Date","Weight","stationname"
"118","982 123779046927",2022-05-06,270,"CQIRP"
"119","982 123779046954",2022-05-06,340,"CQIRP"
"120","982 123779046921",2022-05-06,249,"CQIRP"
"121","982 123779046926",2022-05-06,300,"CQIRP"
"122","982 123779046958",2022-05-06,287,"CQIRP"
"123","982 123779046963",2022-05-06,268,"CQIRP"
"124","982 123778981825",2022-05-06,490,"CQIRP"
"125","982 123778981826",2022-05-06,482,"CQIRP"
"126","982 123779046966",2022-05-16,232,"CQIRP"
"127","982 123779046918",2022-05-16,307,"CQIRP"
"128","982 123779046919",2022-05-16,263,"CQIRP"
"129","982 123779046952",2022-05-16,263,"CQIRP"
"130","982 123779046927",2022-05-16,272,"CQIRP"
"131","982 123779046954",2022-05-16,337,"CQIRP"
"132","982 123779046921",2022-05-16,252,"CQIRP"
"133","982 123779046926",2022-05-16,304,"CQIRP"
"134","982 123779046958",2022-05-16,285,"CQIRP"
"135","982 123779046963",2022-05-16,270,"CQIRP"
"136","982 123778981825",2022-05-16,491,"CQIRP"
"137","982 123778981826",2022-05-16,479,"CQIRP"
"138","982 123779046966",2022-05-20,232,"CQIRP"
"139","982 123779046918",2022-05-20,318,"CQIRP"
"140","982 123779046919",2022-05-20,263,"CQIRP"
"141","982 123779046952",2022-05-20,267,"CQIRP"
"142","982 123779046927",2022-05-20,274,"CQIRP"
"143","982 123779046954",2022-05-20,351,"CQIRP"
"144","982 123779046921",2022-05-20,258,"CQIRP"
"145","982 123779046926",2022-05-20,308,"CQIRP"
"146","982 123779046958",2022-05-20,283,"CQIRP"
"147","982 123779046963",2022-05-20,283,"CQIRP"
"148","982 123778981825",2022-05-20,496,"CQIRP"
"149","982 123778981826",2022-05-20,482,"CQIRP"
