"","RFID","Weight","Date","Location","cattle_id"
"272","964 001026898220",337.8,2021-08-18 23:49:12,"LaEmilia",NA
"273","964 001026898213",260.8,2021-08-18 23:49:12,"LaEmilia",NA
"274","964 001026898234",275,2021-08-18 23:49:38,"LaEmilia",NA
"275","964 001026898203",276.52,2021-08-18 23:49:51,"LaEmilia",NA
"276","964 001026898233",294.15,2021-08-18 23:49:59,"LaEmilia",NA
"277","964 001026898242",288.93,2021-08-18 23:51:02,"LaEmilia",NA
"278","964 001026898244",320.21,2021-08-18 23:51:02,"LaEmilia",NA
"279","964 001026898209",365.04,2021-08-18 23:51:02,"LaEmilia",NA
"280","964 001026898228",603.39,2021-08-18 23:51:02,"LaEmilia",NA
"281","964 001026898206",370.93,2021-08-18 23:51:02,"LaEmilia",NA
"282","964 001026898238",318.06,2021-08-18 23:51:02,"LaEmilia",NA
"283","964 001026898225",432.09,2021-08-18 23:51:02,"LaEmilia",NA
"284","964 001026898215",267.92,2021-08-18 23:51:02,"LaEmilia",NA
"285","964 001026898237",332.62,2021-08-18 23:51:02,"LaEmilia",NA
"286","964 001026898221",362.97,2021-08-18 23:51:02,"LaEmilia",NA
"287","964 001026898202",427.48,2021-08-18 23:51:53,"LaEmilia",NA
"288","964 001026898212",435.02,2021-08-18 23:51:53,"LaEmilia",NA
"289","964 001026898218",361.46,2021-08-18 23:51:53,"LaEmilia",NA
"290","964 001026898226",328.89,2021-08-18 23:51:53,"LaEmilia",NA
"291","964 001026898230",442.2,2021-08-18 23:52:31,"LaEmilia",NA
"292","964 001026898200",277.62,2021-08-18 23:52:31,"LaEmilia",NA
"293","964 001026898231",283.46,2021-08-18 23:52:31,"LaEmilia",NA
"294","964 001026898217",314.64,2021-08-18 23:54:35,"LaEmilia",NA
"295","964 001026898214",407.72,2021-08-18 23:54:35,"LaEmilia",NA
"296","964 001026898222",452.9,2021-08-18 23:54:35,"LaEmilia",NA
"297","964 001026898210",326.79,2021-08-18 23:54:35,"LaEmilia",NA
"298","964 001026898243",330.13,2021-08-18 23:59:27,"LaEmilia",NA
"299","964 001026898251",676.06,2021-08-19 00:04:27,"LaEmilia",NA
"300","964 001026898201",673.62,2021-08-19 00:04:27,"LaEmilia",NA
"301","964 001026898251",673.65,2021-08-19 00:04:27,"LaEmilia",NA
"302","964 001026898251",648.1,2021-08-19 00:04:27,"LaEmilia",NA
"303","964 001026898201",676.2,2021-08-19 00:04:27,"LaEmilia",NA
"304","964 001026898251",674.07,2021-08-19 00:04:27,"LaEmilia",NA
"305","964 001026898201",678.25,2021-08-19 00:04:27,"LaEmilia",NA
"306","964 001026898201",269.09,2021-08-19 00:04:27,"LaEmilia",NA
"307","964 001026898208",256.79,2021-08-19 04:35:46,"LaEmilia",NA
"308","964 001026898210",321.8,2021-08-19 04:35:50,"LaEmilia",NA
"309","964 001026898211",241.68,2021-08-19 04:40:47,"LaEmilia",NA
"310","964 001026898235",260.83,2021-08-19 04:46:23,"LaEmilia",NA
"311","964 001026898205",298.7,2021-08-19 05:27:23,"LaEmilia",NA
"312","964 001026898240",323.67,2021-08-19 05:27:59,"LaEmilia",NA
"313","964 001026898234",286.98,2021-08-19 06:14:08,"LaEmilia",NA
