"","RFID","Date","Weight","stationname"
"266","990 200000108913",2019-09-16,438.5,"Anguil"
"267","990 200000108913_removed",2019-07-19,0,"Anguil"
"268","990 200000108915",2019-09-16,466,"Anguil"
"269","990 200000108915_removed",2019-07-19,456,"Anguil"
"270","990 200000108917_removed",2019-07-19,343,"Anguil"
"271","990 200000108920_removed",2019-07-19,374,"Anguil"
"272","990 200000108921",2019-09-16,366.5,"Anguil"
"273","990 200000108921_removed",2019-07-19,405,"Anguil"
"274","990 200000108922",2019-09-16,289.5,"Anguil"
"275","990 200000108922_removed",2019-07-19,442,"Anguil"
"276","990 200000108924",2019-09-16,413.5,"Anguil"
"277","990 200000108924_removed",2019-07-19,341,"Anguil"
"278","990 200000108925",2019-09-16,369.5,"Anguil"
"279","990 200000108925_removed",2019-07-19,331,"Anguil"
"280","990 200000108926",2019-09-16,462,"Anguil"
"281","990 200000108927",2019-09-16,384,"Anguil"
"282","990 200000108927_removed",2019-07-19,335.5,"Anguil"
"283","990 200000108928",2019-09-16,408.5,"Anguil"
"284","990 200000108928_removed",2019-07-19,315.5,"Anguil"
"285","990 200000108929",2019-09-16,476,"Anguil"
"286","990 200000108932",2019-09-16,305.5,"Anguil"
"287","990 200000108932_removed",2019-07-19,327,"Anguil"
"288","990 200000108933",2019-09-16,409,"Anguil"
"289","990 200000108933_removed",2019-07-19,405.5,"Anguil"
"290","990 200000108935_removed",2019-07-19,241.25,"Anguil"
"291","990 200000108938",2019-09-16,395,"Anguil"
"292","990 200000108938_removed",2019-07-19,336.5,"Anguil"
"293","990 200000108941",2019-09-16,324,"Anguil"
"294","990 200000108941_removed",2019-07-19,360,"Anguil"
"295","990 200000108942",2019-09-16,424,"Anguil"
"296","990 200000108942_removed",2019-07-19,333.5,"Anguil"
"297","990 200000108943",2019-09-16,310.5,"Anguil"
"298","990 200000108943_removed",2019-07-19,334.5,"Anguil"
"299","990 200000108945",2019-09-16,303.5,"Anguil"
"300","990 200000108945_removed",2019-07-19,407,"Anguil"
"301","990 200000108946",2019-09-16,329.5,"Anguil"
"302","990 200000108946_removed",2019-07-19,315.5,"Anguil"
"303","990 200000108947",2019-09-16,414.5,"Anguil"
"304","990 200000108947_removed",2019-07-19,375.5,"Anguil"
"305","990 200000108949",2019-09-16,442,"Anguil"
"306","990 200000108949_removed",2019-07-19,234.5,"Anguil"
"307","990 200000108952",2019-09-16,250,"Anguil"
"308","990 200000108952_removed",2019-07-19,374.5,"Anguil"
"309","990 200000108953",2019-09-16,283,"Anguil"
"310","990 200000108953_removed",2019-07-19,231.25,"Anguil"
"311","990 200000108954",2019-09-16,398,"Anguil"
"312","990 200000108954_removed",2019-07-19,264.5,"Anguil"
"313","990 200000108956",2019-09-16,406,"Anguil"
"314","990 200000108956_removed",2019-07-19,362.5,"Anguil"
"315","990 200000108959",2019-09-16,381.5,"Anguil"
"316","990 200000108959_removed",2019-07-19,291,"Anguil"
"317","990 200000108960",2019-09-16,334.5,"Anguil"
"318","990 200000108960_removed",2019-07-19,287,"Anguil"
"319","990 200000108961",2019-09-16,344,"Anguil"
"320","990 200000108961_removed",2019-07-19,274.5,"Anguil"
"321","990 200000108963",2019-09-16,446.5,"Anguil"
"322","990 200000108963_removed",2019-07-19,309,"Anguil"
"323","990 200000108964",2019-09-16,458,"Anguil"
"324","990 200000108964_removed",2019-07-19,339,"Anguil"
"325","990 200000108965",2019-09-16,394,"Anguil"
"326","990 200000108965_removed",2019-07-19,373.5,"Anguil"
"327","990 200000108966",2019-09-16,316.5,"Anguil"
"328","990 200000108966_removed",2019-07-19,371.5,"Anguil"
"329","990 200000108967",2019-09-16,381,"Anguil"
"330","990 200000108967_removed",2019-07-19,226.25,"Anguil"
"331","990 200000108968",2019-09-16,282.5,"Anguil"
"332","990 200000108968_removed",2019-07-19,434,"Anguil"
"333","990 200000108970",2019-09-16,345,"Anguil"
"334","990 200000108970_removed",2019-07-19,275.5,"Anguil"
"335","990 200000108972",2019-09-16,246.75,"Anguil"
"336","990 200000108972_removed",2019-07-19,359.5,"Anguil"
"337","990 200000108973",2019-09-16,380.5,"Anguil"
"338","990 200000108973_removed",2019-07-19,340,"Anguil"
"339","990 200000108974_removed",2019-07-19,305,"Anguil"
"340","990 200000108975",2019-09-16,397,"Anguil"
"341","990 200000108975_removed",2019-07-19,294.5,"Anguil"
"342","990 200000108976",2019-09-16,273.5,"Anguil"
"343","990 200000108976_removed",2019-07-19,318,"Anguil"
"344","990 200000108977",2019-09-16,330.5,"Anguil"
"345","990 200000108977_removed",2019-07-19,394.5,"Anguil"
"346","990 200000108979",2019-09-16,242.25,"Anguil"
"347","990 200000108979_removed",2019-07-19,293.5,"Anguil"
"348","990 200000108980",2019-09-16,379,"Anguil"
"349","990 200000108980_removed",2019-07-19,379.5,"Anguil"
"350","990 200000108981",2019-09-16,264.5,"Anguil"
"351","990 200000108981_removed",2019-07-19,263,"Anguil"
"352","990 200000108982",2019-09-16,384.5,"Anguil"
"353","990 200000108982_removed",2019-07-19,333.5,"Anguil"
"354","990 200000108983_removed",2019-07-19,259,"Anguil"
"355","990 200000108984",2019-09-16,343.5,"Anguil"
"356","990 200000108984_removed",2019-07-19,410,"Anguil"
"357","990 200000108985",2019-09-16,393,"Anguil"
"358","990 200000108988_removed",2019-07-19,349,"Anguil"
"359","990 200000108990",2019-09-16,368,"Anguil"
"360","990 200000108990_removed",2019-07-19,395,"Anguil"
"361","990 200000108991",2019-09-16,317.5,"Anguil"
"362","990 200000108991_removed",2019-07-19,449.5,"Anguil"
"363","990 200000108992",2019-09-16,422,"Anguil"
"364","990 200000108992_removed",2019-07-19,254,"Anguil"
"365","990 200000108996",2019-09-16,422,"Anguil"
"366","990 200000108996_removed",2019-07-19,255,"Anguil"
"367","990 200000108997",2019-09-16,338,"Anguil"
"368","990 200000108999",2019-09-16,324.5,"Anguil"
"369","990 200000108999_removed",2019-07-19,273.5,"Anguil"
"370","990 200000109000",2019-09-16,391,"Anguil"
"371","990 200000109000_removed",2019-07-19,301.5,"Anguil"
