"","RFID","Weight","Date","Location","cattle_id"
"4653","964 001030068781",532.6,2021-03-19 01:49:12,"LaFlorida","5ffd2d24070200004c001d7f"
"4654","964 001030068779",535.26,2021-03-19 01:57:47,"LaFlorida","5ffd2d22070200004c001d71"
"4655","964 001030068769",475.54,2021-03-19 01:58:01,"LaFlorida","5ffd2d1c070200004c001d42"
"4656","964 001030068814",440.55,2021-03-19 01:58:30,"LaFlorida","5ffd2d1a070200004c001d32"
"4657","964 001030068844",518.95,2021-03-19 01:59:48,"LaFlorida","5ffd2d1d070200004c001d48"
"4658","964 001030068765",512.3,2021-03-19 02:07:35,"LaFlorida","5ffd2d1c070200004c001d43"
"4659","964 001030068837",420.87,2021-03-19 02:08:06,"LaFlorida","5ffd2d21070200004c001d69"
"4660","964 001030068803",488.47,2021-03-19 02:08:22,"LaFlorida","5ffd2d1c070200004c001d3f"
"4661","964 001030068828",524,2021-03-19 02:16:01,"LaFlorida","5ffd2d1e070200004c001d50"
"4662","964 001030068771",525.36,2021-03-19 02:21:03,"LaFlorida","5ffd2d1f070200004c001d55"
"4663","964 001030068836",496.21,2021-03-19 02:23:46,"LaFlorida","5ffd2d21070200004c001d6a"
"4664","964 001030068761",530.46,2021-03-19 02:24:19,"LaFlorida",NA
"4665","964 001030068825",538.93,2021-03-19 02:50:08,"LaFlorida","5ffd2d1f070200004c001d57"
"4666","964 001030068787",441.95,2021-03-19 02:56:46,"LaFlorida","5ffd2d25070200004c001d84"
"4667","964 001030068763",466.29,2021-03-19 03:11:38,"LaFlorida","5ffd2d20070200004c001d60"
"4668","964 001030068809",453.96,2021-03-19 03:14:14,"LaFlorida","5ffd2d1b070200004c001d3b"
"4669","964 001030068845",492.59,2021-03-19 03:14:34,"LaFlorida","5ffd2d22070200004c001d6e"
"4670","964 001030068805",538.29,2021-03-19 03:14:45,"LaFlorida","5ffd2d1b070200004c001d3a"
"4671","964 001030068776",554.8,2021-03-19 03:30:49,"LaFlorida","5ffd2d23070200004c001d75"
"4672","964 001030068792",506.92,2021-03-19 03:31:35,"LaFlorida","5ffd2d23070200004c001d78"
"4673","964 001030068838",489.03,2021-03-19 03:32:31,"LaFlorida","5ffd2d21070200004c001d68"
"4674","964 001030068780",464.83,2021-03-19 03:42:08,"LaFlorida","5ffd2d24070200004c001d81"
"4675","964 001030068812",456.87,2021-03-19 03:42:33,"LaFlorida","5ffd2d1a070200004c001d35"
"4676","964 001030068815",495.14,2021-03-19 04:21:06,"LaFlorida","5ffd2d1f070200004c001d5b"
"4677","964 001030068832",444.52,2021-03-19 04:32:41,"LaFlorida","5ffd2d25070200004c001d88"
"4678","964 001030068801",509.96,2021-03-19 04:35:40,"LaFlorida","5ffd2d1b070200004c001d3d"
"4679","964 001030068847",521.91,2021-03-19 04:37:47,"LaFlorida","5ffd2d22070200004c001d6f"
"4680","964 001030068785",485.9,2021-03-19 04:40:16,"LaFlorida","5ffd2d25070200004c001d85"
"4681","964 001030068784",512.1,2021-03-19 04:41:33,"LaFlorida","5ffd2d24070200004c001d7c"
"4682","964 001030068778",489.35,2021-03-19 04:46:51,"LaFlorida","5ffd2d23070200004c001d74"
"4683","964 001030068816",497.06,2021-03-19 04:48:41,"LaFlorida","5ffd2d20070200004c001d5e"
"4684","964 001030068760",502.32,2021-03-19 04:58:48,"LaFlorida","5ffd2d20070200004c001d5c"
"4685","964 001030068833",521.14,2021-03-19 04:58:48,"LaFlorida","5ffd2d25070200004c001d87"
"4686","964 001030068834",778.23,2021-03-19 04:59:00,"LaFlorida","5ffd2d25070200004c001d86"
"4687","964 001030068804",483.5,2021-03-19 04:59:06,"LaFlorida","5ffd2d1c070200004c001d40"
"4688","964 001030068813",509.47,2021-03-19 05:00:43,"LaFlorida","5ffd2d1a070200004c001d34"
"4689","964 001030068750",457.79,2021-03-19 05:01:12,"LaFlorida","5ffd2d1e070200004c001d53"
"4690","964 001030068848",502.98,2021-03-19 05:11:21,"LaFlorida","5ffd2d21070200004c001d6b"
"4691","964 001030068773",472.02,2021-03-19 05:15:38,"LaFlorida","5ffd2d1e070200004c001d54"
"4692","964 001030068768",510.44,2021-03-19 05:15:38,"LaFlorida","5ffd2d1c070200004c001d41"
"4693","964 001030068766",480.47,2021-03-19 05:15:38,"LaFlorida","5ffd2d1d070200004c001d46"
"4694","964 001030068775",457.22,2021-03-19 05:23:10,"LaFlorida","5ffd2d23070200004c001d77"
"4695","964 001030068752",445.48,2021-03-19 05:25:55,"LaFlorida","5ffd2d1e070200004c001d4d"
"4696","964 001030068806",502.72,2021-03-19 05:28:50,"LaFlorida","5ffd2d1a070200004c001d37"
"4697","964 001030068827",531.58,2021-03-19 05:34:14,"LaFlorida","5ffd2d1e070200004c001d51"
"4698","964 001030068762",479.14,2021-03-19 05:43:53,"LaFlorida","5ffd2d20070200004c001d5d"
"4699","964 001030068817",473.93,2021-03-19 06:02:19,"LaFlorida","5ffd2d20070200004c001d5f"
"4700","964 001030068788",486.52,2021-03-19 06:33:23,"LaFlorida","5ffd2d24070200004c001d82"
"4701","964 001030068760",519.72,2021-03-19 08:42:43,"LaFlorida","5ffd2d20070200004c001d5c"
"4702","964 001030068790",557.78,2021-03-19 09:04:09,"LaFlorida","5ffd2d23070200004c001d7a"
"4703","964 001030068796",499.62,2021-03-19 14:29:44,"LaFlorida","5ffd2d21070200004c001d66"
"4704","964 001030068840",504.5,2021-03-19 20:38:33,"LaFlorida","5ffd2d1d070200004c001d47"
"4705","964 001030068783",453.55,2021-03-19 20:39:35,"LaFlorida","5ffd2d24070200004c001d7e"
"4706","964 001030068764",462.26,2021-03-19 20:39:54,"LaFlorida","5ffd2d20070200004c001d61"
"4707","964 001030068820",476.76,2021-03-19 20:46:34,"LaFlorida","5ffd2d22070200004c001d72"
"4708","964 001030068800",529.2,2021-03-19 20:48:02,"LaFlorida","5ffd2d1b070200004c001d3c"
"4709","964 001030068773",446,2021-03-19 20:55:15,"LaFlorida","5ffd2d1e070200004c001d54"
"4710","964 001030068787",429.62,2021-03-19 20:55:26,"LaFlorida","5ffd2d25070200004c001d84"
"4711","964 001030068775",448.08,2021-03-19 21:13:06,"LaFlorida","5ffd2d23070200004c001d77"
"4712","964 001030068776",524.68,2021-03-19 21:13:34,"LaFlorida","5ffd2d23070200004c001d75"
"4713","964 001030068846",453.21,2021-03-19 21:13:46,"LaFlorida","5ffd2d22070200004c001d6d"
"4714","964 001030068791",496.57,2021-03-19 21:26:47,"LaFlorida","5ffd2d23070200004c001d79"
"4715","964 001030068780",430.71,2021-03-19 21:27:19,"LaFlorida","5ffd2d24070200004c001d81"
"4716","964 001030068796",478.31,2021-03-19 21:27:23,"LaFlorida","5ffd2d21070200004c001d66"
"4717","964 001030068803",477.86,2021-03-19 21:27:46,"LaFlorida","5ffd2d1c070200004c001d3f"
"4718","964 001030068751",446.54,2021-03-19 21:27:55,"LaFlorida","5ffd2d1e070200004c001d4e"
"4719","964 001030068841",483.07,2021-03-19 21:34:07,"LaFlorida","5ffd2d1d070200004c001d4a"
"4720","964 001030068794",427.46,2021-03-19 21:34:19,"LaFlorida","5ffd2d22070200004c001d70"
"4721","964 001030068848",496.86,2021-03-19 21:35:23,"LaFlorida","5ffd2d21070200004c001d6b"
"4722","964 001030068797",401.4,2021-03-19 21:38:49,"LaFlorida","5ffd2d21070200004c001d64"
"4723","964 001030068844",521.4,2021-03-19 21:40:31,"LaFlorida","5ffd2d1d070200004c001d48"
"4724","964 001030068811",423.82,2021-03-19 21:51:22,"LaFlorida","5ffd2d1a070200004c001d36"
"4725","964 001030068762",482.1,2021-03-19 21:58:06,"LaFlorida","5ffd2d20070200004c001d5d"
"4726","964 001030068767",408.34,2021-03-19 22:06:22,"LaFlorida","5ffd2d1c070200004c001d44"
"4727","964 001030068818",566.09,2021-03-19 22:06:34,"LaFlorida","5ffd2d1f070200004c001d5a"
"4728","964 001030068833",518.57,2021-03-19 22:06:49,"LaFlorida","5ffd2d25070200004c001d87"
"4729","964 001030068835",446.93,2021-03-19 22:07:02,"LaFlorida","5ffd2d24070200004c001d7b"
"4730","964 001030068826",517.89,2021-03-19 22:07:17,"LaFlorida","5ffd2d1e070200004c001d52"
"4731","964 001030068772",476.3,2021-03-19 22:13:48,"LaFlorida","5ffd2d1f070200004c001d56"
"4732","964 001030068765",500.59,2021-03-19 22:13:57,"LaFlorida","5ffd2d1c070200004c001d43"
"4733","964 001030068781",501.39,2021-03-19 22:18:06,"LaFlorida","5ffd2d24070200004c001d7f"
"4734","964 001030068832",439.27,2021-03-19 22:18:14,"LaFlorida","5ffd2d25070200004c001d88"
"4735","964 001030068793",489.67,2021-03-19 22:19:03,"LaFlorida","5ffd2d23070200004c001d73"
"4736","964 001030068778",479.19,2021-03-19 22:21:18,"LaFlorida","5ffd2d23070200004c001d74"
"4737","964 001030068769",414.81,2021-03-19 22:33:05,"LaFlorida","5ffd2d1c070200004c001d42"
"4738","964 001030068839",533.14,2021-03-19 22:33:37,"LaFlorida","5ffd2d21070200004c001d67"
"4739","964 001030068843",457.35,2021-03-19 22:36:09,"LaFlorida","5ffd2d1d070200004c001d4c"
"4740","964 001030068761",529.81,2021-03-19 22:42:57,"LaFlorida",NA
"4741","964 001030068789",531.58,2021-03-19 22:43:49,"LaFlorida","5ffd2d24070200004c001d7d"
"4742","964 001030068799",552.81,2021-03-19 22:46:40,"LaFlorida","5ffd2d20070200004c001d63"
"4743","964 001030068766",458.63,2021-03-19 22:47:12,"LaFlorida","5ffd2d1d070200004c001d46"
"4744","964 001030068837",413.46,2021-03-19 22:47:12,"LaFlorida","5ffd2d21070200004c001d69"
"4745","964 001030068828",517.82,2021-03-19 23:01:13,"LaFlorida","5ffd2d1e070200004c001d50"
"4746","964 001030068763",444.89,2021-03-19 23:02:44,"LaFlorida","5ffd2d20070200004c001d60"
"4747","964 001030068785",486.74,2021-03-19 23:03:14,"LaFlorida","5ffd2d25070200004c001d85"
"4748","964 001030068814",426.61,2021-03-19 23:08:14,"LaFlorida","5ffd2d1a070200004c001d32"
"4749","964 001030068827",522,2021-03-19 23:08:33,"LaFlorida","5ffd2d1e070200004c001d51"
"4750","964 001030068812",453.72,2021-03-19 23:09:13,"LaFlorida","5ffd2d1a070200004c001d35"
"4751","964 001030068808",527.65,2021-03-19 23:12:34,"LaFlorida","5ffd2d1b070200004c001d38"
"4752","964 001030068753",506.62,2021-03-19 23:12:44,"LaFlorida",NA
"4753","964 001030068834",503.56,2021-03-19 23:14:09,"LaFlorida","5ffd2d25070200004c001d86"
"4754","964 001030068836",506.6,2021-03-19 23:42:23,"LaFlorida","5ffd2d21070200004c001d6a"
"4755","964 001030068782",583.21,2021-03-19 23:43:16,"LaFlorida","5ffd2d24070200004c001d80"
"4756","964 001030068809",453.56,2021-03-20 00:18:12,"LaFlorida","5ffd2d1b070200004c001d3b"
"4757","964 001030068768",504.87,2021-03-20 00:20:05,"LaFlorida","5ffd2d1c070200004c001d41"
"4758","964 001030068795",507.09,2021-03-20 00:29:22,"LaFlorida","5ffd2d20070200004c001d62"
"4759","964 001030068836",542.73,2021-03-20 00:49:42,"LaFlorida","5ffd2d21070200004c001d6a"
"4760","964 001030068816",494.44,2021-03-20 00:51:41,"LaFlorida","5ffd2d20070200004c001d5e"
"4761","964 001030068829",486.89,2021-03-20 01:23:18,"LaFlorida","5ffd2d1d070200004c001d49"
"4762","964 001030068798",457.52,2021-03-20 01:23:43,"LaFlorida","5ffd2d21070200004c001d65"
"4763","964 001030068805",510.61,2021-03-20 01:24:08,"LaFlorida","5ffd2d1b070200004c001d3a"
